"City","Year","Sport","Discipline","Event","Athlete","Gender","Country_Code","Country","Event_gender","Medal","latitude","longitude","n"
"Athens",2004,"Volleyball","Volleyball","volleyball","WANG, Lina","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Volleyball","Volleyball","volleyball","ZHANG, Na","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Volleyball","Volleyball","volleyball","LIU, Yanan","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Volleyball","Volleyball","volleyball","GAVIO, Giovane","Men","BRA","Brazil","M","Gold",-14.235004,-51.92528,115
"Athens",2004,"Volleyball","Volleyball","volleyball","SONG, Nina","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Volleyball","Volleyball","volleyball","YANG, Hao","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Volleyball","Volleyball","volleyball","CHEN, Jing","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Volleyball","Volleyball","volleyball","NASCIMENTO, Andre","Men","BRA","Brazil","M","Gold",-14.235004,-51.92528,115
"Athens",2004,"Volleyball","Volleyball","volleyball","LI, Shan","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Volleyball","Volleyball","volleyball","FENG, Kun","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Volleyball","Volleyball","volleyball","AMARAL, Dante","Men","BRA","Brazil","M","Gold",-14.235004,-51.92528,115
"Athens",2004,"Volleyball","Volleyball","volleyball","GARCIA, Ricardo","Men","BRA","Brazil","M","Gold",-14.235004,-51.92528,115
"Athens",2004,"Volleyball","Volleyball","volleyball","ZHOU, Suhong","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Volleyball","Volleyball","volleyball","LIMA, Mauricio","Men","BRA","Brazil","M","Gold",-14.235004,-51.92528,115
"Athens",2004,"Volleyball","Volleyball","volleyball","ZHANG, Yuehong","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Volleyball","Volleyball","volleyball","HELLER, Andre","Men","BRA","Brazil","M","Gold",-14.235004,-51.92528,115
"Athens",2004,"Weightlifting","Weightlifting","105kg","BERESTOV, Dmitry","Men","RUS","Russia","M","Gold",61.52401,105.318756,335
"Athens",2004,"Weightlifting","Weightlifting","+ 75kg","TANG, Gonghong","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Weightlifting","Weightlifting","62kg","SHI, Zhiyong","Men","CHN","China","M","Gold",35.86166,104.195397,278
"Athens",2004,"Weightlifting","Weightlifting","+ 105kg","REZA ZADEH, Hossein","Men","IRI","Iran","M","Gold",32.427908,53.688046,8
"Athens",2004,"Weightlifting","Weightlifting","85kg","ASANIDZE, George","Men","GEO","Georgia","M","Gold",42.315407,43.356892,10
"Athens",2004,"Weightlifting","Weightlifting","63kg","SKAKUN, Nataliya","Women","UKR","Ukraine","W","Gold",48.379433,31.16558,79
"Athens",2004,"Weightlifting","Weightlifting","75kg","THONGSUK, Pawina","Women","THA","Thailand","W","Gold",15.870032,100.992541,12
"Athens",2004,"Weightlifting","Weightlifting","53kg","POLSAK, Udomporn","Women","THA","Thailand","W","Gold",15.870032,100.992541,12
"Athens",2004,"Weightlifting","Weightlifting","69kg","ZHANG, Guozheng","Men","CHN","China","M","Gold",35.86166,104.195397,278
"Athens",2004,"Weightlifting","Weightlifting","48kg","TAYLAN, Nurcan","Women","TUR","Turkey","W","Gold",38.963745,35.243322,18
"Athens",2004,"Weightlifting","Weightlifting","69kg","LIU, Chunhong","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Weightlifting","Weightlifting","77kg","SAGIR, Taner","Men","TUR","Turkey","M","Gold",38.963745,35.243322,18
"Athens",2004,"Weightlifting","Weightlifting","94kg","DOBREV, Milen","Men","BUL","Bulgaria","M","Gold",42.733883,25.48583,22
"Athens",2004,"Weightlifting","Weightlifting","58kg","CHEN, Yanqing","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Weightlifting","Weightlifting","- 56kg, total (bantamweight)","MUTLU, Halil","Men","TUR","Turkey","M","Gold",38.963745,35.243322,18
"Athens",2004,"Wrestling","Wrestling Free.","- 55kg","BATIROV, Mavlet","Men","RUS","Russia","M","Gold",61.52401,105.318756,335
"Athens",2004,"Wrestling","Wrestling Free.","- 48kg","MERLENI, Irini","Women","UKR","Ukraine","W","Gold",48.379433,31.16558,79
"Athens",2004,"Wrestling","Wrestling Free.","55 - 63kg","ICHO, Kaori","Women","JPN","Japan","W","Gold",36.204824,138.252924,145
"Athens",2004,"Wrestling","Wrestling Free.","55 - 60kg","QUINTANA, Yandro Miguel","Men","CUB","Cuba","M","Gold",21.521757,-77.781167,108
"Athens",2004,"Wrestling","Wrestling Free.","48 - 55kg","YOSHIDA, Saori","Women","JPN","Japan","W","Gold",36.204824,138.252924,145
"Athens",2004,"Wrestling","Wrestling Free.","74 - 84kg","SANDERSON, Cael","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Athens",2004,"Wrestling","Wrestling Free.","63 - 72kg","WANG, Xu","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Athens",2004,"Wrestling","Wrestling Free.","60 - 66kg","TEDEYEV, Elbrus","Men","UKR","Ukraine","M","Gold",48.379433,31.16558,79
"Athens",2004,"Wrestling","Wrestling Free.","84 - 96kg","GATSALOV, Khadjimourat","Men","RUS","Russia","M","Gold",61.52401,105.318756,335
"Athens",2004,"Wrestling","Wrestling Free.","96 - 120kg","TAYMAZOV, Artur","Men","UZB","Uzbekistan","M","Gold",41.377491,64.585262,11
"Athens",2004,"Wrestling","Wrestling Free.","66 - 74kg","SAYTIEV, Buvaysa","Men","RUS","Russia","M","Gold",61.52401,105.318756,335
"Athens",2004,"Wrestling","Wrestling Gre-R","55 - 60kg","JUNG, Ji-Hyun","Men","KOR","Korea, South","M","Gold",NA,NA,130
"Athens",2004,"Wrestling","Wrestling Gre-R","74 - 84kg","MICHINE, Alexei","Men","RUS","Russia","M","Gold",61.52401,105.318756,335
"Athens",2004,"Wrestling","Wrestling Gre-R","60 - 66kg","MANSUROV, Farid","Men","AZE","Azerbaijan","M","Gold",40.143105,47.576927,12
"Athens",2004,"Wrestling","Wrestling Gre-R","66 - 74kg","DOKTURISHIVILI, Alexandr","Men","UZB","Uzbekistan","M","Gold",41.377491,64.585262,11
"Athens",2004,"Wrestling","Wrestling Gre-R","84 - 96kg","GABER IBRAHIM, Karam","Men","EGY","Egypt","M","Gold",26.820553,30.802498,6
"Athens",2004,"Wrestling","Wrestling Gre-R","96 - 120kg","BAROEV, Khasan","Men","RUS","Russia","M","Gold",61.52401,105.318756,335
"Athens",2004,"Wrestling","Wrestling Gre-R","- 55kg","MAJOROS, Istvan","Men","HUN","Hungary","M","Gold",47.162494,19.503304,67
"Beijing",2008,"Aquatics","Diving","synchronized diving 10m platform","LIN, Yue","Men","CHN","China","M","Gold",35.86166,104.195397,278
"Beijing",2008,"Aquatics","Diving","synchronized diving 3m springboard","GUO, Jingjing","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Beijing",2008,"Aquatics","Diving","synchronized diving 10m platform","HUO, Liang","Men","CHN","China","M","Gold",35.86166,104.195397,278
"Beijing",2008,"Aquatics","Diving","synchronized diving 10m platform","WANG, Xin","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Beijing",2008,"Aquatics","Diving","synchronized diving 3m springboard","QIN, Kai","Men","CHN","China","M","Gold",35.86166,104.195397,278
"Beijing",2008,"Aquatics","Diving","10m platform","CHEN, Ruolin","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Beijing",2008,"Aquatics","Diving","synchronized diving 3m springboard","WANG, Feng","Men","CHN","China","M","Gold",35.86166,104.195397,278
"Beijing",2008,"Aquatics","Diving","3m springboard","HE, Chong","Men","CHN","China","M","Gold",35.86166,104.195397,278
"Beijing",2008,"Aquatics","Diving","synchronized diving 3m springboard","WU, Minxia","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Beijing",2008,"Aquatics","Diving","10m platform","MITCHAM, Matthew","Men","AUS","Australia","M","Gold",-25.274398,133.775136,306
"Beijing",2008,"Aquatics","Diving","3m springboard","GUO, Jingjing","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Beijing",2008,"Aquatics","Diving","synchronized diving 10m platform","CHEN, Ruolin","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Beijing",2008,"Aquatics","Swimming","4x200m freestyle relay","VENDT, Erik","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","50m freestyle","STEFFEN, Britta","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Beijing",2008,"Aquatics","Swimming","100m breaststroke","KITAJIMA, Kosuke","Men","JPN","Japan","M","Gold",36.204824,138.252924,145
"Beijing",2008,"Aquatics","Swimming","200m freestyle","PHELPS, Michael","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","100m backstroke","COUGHLIN, Natalie","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x100m freestyle relay","DEKKER, Inge","Women","NED","Netherlands","W","Gold",52.132633,5.291266,138
"Beijing",2008,"Aquatics","Swimming","4x100m freestyle relay","SCHREUDER, Hinkelien","Women","NED","Netherlands","W","Gold",52.132633,5.291266,138
"Beijing",2008,"Aquatics","Swimming","4x200m freestyle relay","BARRATT, Bronte","Women","AUS","Australia","W","Gold",-25.274398,133.775136,306
"Beijing",2008,"Aquatics","Swimming","400m individual medley","PHELPS, Michael","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x100m medley relay","LEZAK, Jason","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","200m individual medley","RICE, Stephanie","Women","AUS","Australia","W","Gold",-25.274398,133.775136,306
"Beijing",2008,"Aquatics","Swimming","400m freestyle","PARK, Taehwan","Men","KOR","Korea, South","M","Gold",NA,NA,130
"Beijing",2008,"Aquatics","Swimming","4x100m medley relay","PHELPS, Michael","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","100m butterfly","PHELPS, Michael","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x100m medley relay","GANGLOFF, Mark","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","100m butterfly","TRICKETT, Lisbeth","Women","AUS","Australia","W","Gold",-25.274398,133.775136,306
"Beijing",2008,"Aquatics","Swimming","1500m freestyle","MELLOULI, Oussama","Men","TUN","Tunisia","M","Gold",33.886917,9.537499,1
"Beijing",2008,"Aquatics","Swimming","4x200m freestyle relay","LOCHTE, Ryan","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x200m freestyle relay","KELLER, Klete","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x200m freestyle relay","VANDERKAAY, Peter","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x100m medley relay","REESE, Shayne","Women","AUS","Australia","W","Gold",-25.274398,133.775136,306
"Beijing",2008,"Aquatics","Swimming","200m backstroke","COVENTRY, Kirsty","Women","ZIM","Zimbabwe","W","Gold",-19.015438,29.154857,7
"Beijing",2008,"Aquatics","Swimming","4x100m freestyle relay","VAN ROOIJEN, Manon","Women","NED","Netherlands","W","Gold",52.132633,5.291266,138
"Beijing",2008,"Aquatics","Swimming","4x100m freestyle relay","KROMOWIDJOJO, Ranomi","Women","NED","Netherlands","W","Gold",52.132633,5.291266,138
"Beijing",2008,"Aquatics","Swimming","marathon 10km","ILCHENKO, Larisa","Women","RUS","Russia","W","Gold",61.52401,105.318756,335
"Beijing",2008,"Aquatics","Swimming","100m breaststroke","JONES, Leisel","Women","AUS","Australia","W","Gold",-25.274398,133.775136,306
"Beijing",2008,"Aquatics","Swimming","200m butterfly","PHELPS, Michael","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x100m medley relay","GALVEZ, Felicity","Women","AUS","Australia","W","Gold",-25.274398,133.775136,306
"Beijing",2008,"Aquatics","Swimming","4x100m freestyle relay","WILDMAN-TOBRINER, Ben","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x100m medley relay","WHITE, Tarnee","Women","AUS","Australia","W","Gold",-25.274398,133.775136,306
"Beijing",2008,"Aquatics","Swimming","marathon 10km","VAN DER WEIJDEN, Maarten","Men","NED","Netherlands","M","Gold",52.132633,5.291266,138
"Beijing",2008,"Aquatics","Swimming","4x100m freestyle relay","JONES, Cullen","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x200m freestyle relay","WALTERS, David","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x100m medley relay","WEBER-GALE, Garrett","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","800m freestyle","ADLINGTON, Rebecca","Women","GBR","United Kingdom","W","Gold",55.378051,-3.435973,134
"Beijing",2008,"Aquatics","Swimming","4x100m medley relay","CROCKER, Ian","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x200m freestyle relay","BAINBRIDGE, Angie","Women","AUS","Australia","W","Gold",-25.274398,133.775136,306
"Beijing",2008,"Aquatics","Swimming","200m backstroke","LOCHTE, Ryan","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x100m medley relay","PEIRSOL, Aaron","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x200m freestyle relay","BERENS, Ricky","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x100m freestyle relay","LEZAK, Jason","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x100m medley relay","SCHIPPER, Jessicah","Women","AUS","Australia","W","Gold",-25.274398,133.775136,306
"Beijing",2008,"Aquatics","Swimming","400m individual medley","RICE, Stephanie","Women","AUS","Australia","W","Gold",-25.274398,133.775136,306
"Beijing",2008,"Aquatics","Swimming","400m freestyle","ADLINGTON, Rebecca","Women","GBR","United Kingdom","W","Gold",55.378051,-3.435973,134
"Beijing",2008,"Aquatics","Swimming","4x100m freestyle relay","HEEMSKERK, Femke","Women","NED","Netherlands","W","Gold",52.132633,5.291266,138
"Beijing",2008,"Aquatics","Swimming","200m breaststroke","SONI, Rebecca","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x100m freestyle relay","ADRIAN, Nathan","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x100m medley relay","GREVERS, Matt","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x100m medley relay","HANSEN, Brendan","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x200m freestyle relay","PALMER, Kylie","Women","AUS","Australia","W","Gold",-25.274398,133.775136,306
"Beijing",2008,"Aquatics","Swimming","4x200m freestyle relay","GALVEZ, Felicity","Women","AUS","Australia","W","Gold",-25.274398,133.775136,306
"Beijing",2008,"Aquatics","Swimming","4x100m freestyle relay","PHELPS, Michael","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x200m freestyle relay","PHELPS, Michael","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","100m backstroke","PEIRSOL, Aaron","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","100m freestyle","BERNARD, Alain","Men","FRA","France","M","Gold",46.227638,2.213749,129
"Beijing",2008,"Aquatics","Swimming","50m freestyle","CIELO FILHO, Cesar","Men","BRA","Brazil","M","Gold",-14.235004,-51.92528,115
"Beijing",2008,"Aquatics","Swimming","4x100m medley relay","SEEBOHM, Emily","Women","AUS","Australia","W","Gold",-25.274398,133.775136,306
"Beijing",2008,"Aquatics","Swimming","4x100m medley relay","TRICKETT, Lisbeth","Women","AUS","Australia","W","Gold",-25.274398,133.775136,306
"Beijing",2008,"Aquatics","Swimming","4x200m freestyle relay","MACKENZIE, Linda","Women","AUS","Australia","W","Gold",-25.274398,133.775136,306
"Beijing",2008,"Aquatics","Swimming","4x100m freestyle relay","GREVERS, Matt","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","200m breaststroke","KITAJIMA, Kosuke","Men","JPN","Japan","M","Gold",36.204824,138.252924,145
"Beijing",2008,"Aquatics","Swimming","200m individual medley","PHELPS, Michael","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","4x100m freestyle relay","VELDHUIS, Marleen","Women","NED","Netherlands","W","Gold",52.132633,5.291266,138
"Beijing",2008,"Aquatics","Swimming","4x100m medley relay","JONES, Leisel","Women","AUS","Australia","W","Gold",-25.274398,133.775136,306
"Beijing",2008,"Aquatics","Swimming","4x200m freestyle relay","SCHLANGER, Melanie","Women","AUS","Australia","W","Gold",-25.274398,133.775136,306
"Beijing",2008,"Aquatics","Swimming","200m freestyle","PELLEGRINI, Federica","Women","ITA","Italy","W","Gold",41.87194,12.56738,144
"Beijing",2008,"Aquatics","Swimming","4x200m freestyle relay","RICE, Stephanie","Women","AUS","Australia","W","Gold",-25.274398,133.775136,306
"Beijing",2008,"Aquatics","Swimming","4x200m freestyle relay","DAVENPORT, Lara","Women","AUS","Australia","W","Gold",-25.274398,133.775136,306
"Beijing",2008,"Aquatics","Swimming","100m freestyle","STEFFEN, Britta","Women","GER","Germany","W","Gold",51.165691,10.451526,250
"Beijing",2008,"Aquatics","Swimming","4x100m freestyle relay","WEBER-GALE, Garrett","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Aquatics","Swimming","200m butterfly","LIU, Zige","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Beijing",2008,"Aquatics","Synchronized S.","team","OVCHINNIKOVA, Elena","Women","RUS","Russia","W","Gold",61.52401,105.318756,335
"Beijing",2008,"Aquatics","Synchronized S.","team","ROMASHINA, Svetlana","Women","RUS","Russia","W","Gold",61.52401,105.318756,335
"Beijing",2008,"Aquatics","Synchronized S.","team","SHORINA, Anna","Women","RUS","Russia","W","Gold",61.52401,105.318756,335
"Beijing",2008,"Aquatics","Synchronized S.","team","ISHCHENKO, Natalia","Women","RUS","Russia","W","Gold",61.52401,105.318756,335
"Beijing",2008,"Aquatics","Synchronized S.","team","GROMOVA, Maria","Women","RUS","Russia","W","Gold",61.52401,105.318756,335
"Beijing",2008,"Aquatics","Synchronized S.","team","KHASYANOVA, Elvira","Women","RUS","Russia","W","Gold",61.52401,105.318756,335
"Beijing",2008,"Aquatics","Synchronized S.","team","KUZHELA, Olga","Women","RUS","Russia","W","Gold",61.52401,105.318756,335
"Beijing",2008,"Aquatics","Synchronized S.","team","DAVYDOVA, Anastasia","Women","RUS","Russia","W","Gold",61.52401,105.318756,335
"Beijing",2008,"Aquatics","Synchronized S.","duet","ERMAKOVA, Anastasia","Women","RUS","Russia","W","Gold",61.52401,105.318756,335
"Beijing",2008,"Aquatics","Synchronized S.","team","ERMAKOVA, Anastasia","Women","RUS","Russia","W","Gold",61.52401,105.318756,335
"Beijing",2008,"Aquatics","Synchronized S.","duet","DAVYDOVA, Anastasia","Women","RUS","Russia","W","Gold",61.52401,105.318756,335
"Beijing",2008,"Aquatics","Water polo","water polo","CABOUT, Mieke","Women","NED","Netherlands","W","Gold",52.132633,5.291266,138
"Beijing",2008,"Aquatics","Water polo","water polo","GERGELY, Istvan","Men","HUN","Hungary","M","Gold",47.162494,19.503304,67
"Beijing",2008,"Aquatics","Water polo","water polo","DE NOOY, Meike","Women","NED","Netherlands","W","Gold",52.132633,5.291266,138
"Beijing",2008,"Aquatics","Water polo","water polo","VAN DEN BERG, Gillian","Women","NED","Netherlands","W","Gold",52.132633,5.291266,138
"Beijing",2008,"Aquatics","Water polo","water polo","HOSNYANSZKY, Norbert","Men","HUN","Hungary","M","Gold",47.162494,19.503304,67
"Beijing",2008,"Aquatics","Water polo","water polo","MOLNAR, Tamas","Men","HUN","Hungary","M","Gold",47.162494,19.503304,67
"Beijing",2008,"Aquatics","Water polo","water polo","BIROS, Peter","Men","HUN","Hungary","M","Gold",47.162494,19.503304,67
"Beijing",2008,"Aquatics","Water polo","water polo","KOOT, Simone","Women","NED","Netherlands","W","Gold",52.132633,5.291266,138
"Beijing",2008,"Aquatics","Water polo","water polo","VAN BELKUM, Iefke","Women","NED","Netherlands","W","Gold",52.132633,5.291266,138
"Beijing",2008,"Aquatics","Water polo","water polo","MADARAS, Norbert","Men","HUN","Hungary","M","Gold",47.162494,19.503304,67
"Beijing",2008,"Aquatics","Water polo","water polo","SIJBRING, Alette","Women","NED","Netherlands","W","Gold",52.132633,5.291266,138
"Beijing",2008,"Aquatics","Water polo","water polo","BENEDEK, Tibor","Men","HUN","Hungary","M","Gold",47.162494,19.503304,67
"Beijing",2008,"Aquatics","Water polo","water polo","HAKHVERDIAN, Biurakn","Women","NED","Netherlands","W","Gold",52.132633,5.291266,138
"Beijing",2008,"Aquatics","Water polo","water polo","GUICHELAAR, Rianne","Women","NED","Netherlands","W","Gold",52.132633,5.291266,138
"Beijing",2008,"Aquatics","Water polo","water polo","SMIT, Yasemin","Women","NED","Netherlands","W","Gold",52.132633,5.291266,138
"Beijing",2008,"Aquatics","Water polo","water polo","SZECSI, Zoltan","Men","HUN","Hungary","M","Gold",47.162494,19.503304,67
"Beijing",2008,"Aquatics","Water polo","water polo","KLEIN, Noeki","Women","NED","Netherlands","W","Gold",52.132633,5.291266,138
"Beijing",2008,"Aquatics","Water polo","water polo","VARGA, Tamas","Men","HUN","Hungary","M","Gold",47.162494,19.503304,67
"Beijing",2008,"Aquatics","Water polo","water polo","VAN DEN HAM, Marieke","Women","NED","Netherlands","W","Gold",52.132633,5.291266,138
"Beijing",2008,"Aquatics","Water polo","water polo","KIS, Gabor","Men","HUN","Hungary","M","Gold",47.162494,19.503304,67
"Beijing",2008,"Aquatics","Water polo","water polo","VARGA, Daniel Rudolf","Men","HUN","Hungary","M","Gold",47.162494,19.503304,67
"Beijing",2008,"Aquatics","Water polo","water polo","KASAS, Tamas","Men","HUN","Hungary","M","Gold",47.162494,19.503304,67
"Beijing",2008,"Aquatics","Water polo","water polo","VARGA, Denes Andor","Men","HUN","Hungary","M","Gold",47.162494,19.503304,67
"Beijing",2008,"Aquatics","Water polo","water polo","DE BRUIJN, Danielle","Women","NED","Netherlands","W","Gold",52.132633,5.291266,138
"Beijing",2008,"Aquatics","Water polo","water polo","VAN DER MEIJDEN, Ilse","Women","NED","Netherlands","W","Gold",52.132633,5.291266,138
"Beijing",2008,"Aquatics","Water polo","water polo","KISS, Gergely","Men","HUN","Hungary","M","Gold",47.162494,19.503304,67
"Beijing",2008,"Archery","Archery","individual (FITA Olympic round - 70m)","RUBAN, Viktor","Men","UKR","Ukraine","M","Gold",48.379433,31.16558,79
"Beijing",2008,"Archery","Archery","team (FITA Olympic round - 70m)","YUN, Ok-Hee","Women","KOR","Korea, South","W","Gold",NA,NA,130
"Beijing",2008,"Archery","Archery","individual (FITA Olympic round - 70m)","ZHANG, Juan Juan","Women","CHN","China","W","Gold",35.86166,104.195397,278
"Beijing",2008,"Archery","Archery","team (FITA Olympic round - 70m)","JOO, Hyun-Jung","Women","KOR","Korea, South","W","Gold",NA,NA,130
"Beijing",2008,"Archery","Archery","team (FITA Olympic round - 70m)","LEE, Chang-Hwan","Men","KOR","Korea, South","M","Gold",NA,NA,130
"Beijing",2008,"Archery","Archery","team (FITA Olympic round - 70m)","IM, Dong-Hyun","Men","KOR","Korea, South","M","Gold",NA,NA,130
"Beijing",2008,"Archery","Archery","team (FITA Olympic round - 70m)","PARK, Kyung-Mo","Men","KOR","Korea, South","M","Gold",NA,NA,130
"Beijing",2008,"Archery","Archery","team (FITA Olympic round - 70m)","PARK, Sung-Hyun","Women","KOR","Korea, South","W","Gold",NA,NA,130
"Beijing",2008,"Athletics","Athletics","4x400m relay","TAYLOR, Angelo","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Athletics","Athletics","200m","CAMPBELL-BROWN, Veronica","Women","JAM","Jamaica","W","Gold",18.109581,-77.297508,30
"Beijing",2008,"Athletics","Athletics","800m","BUNGEI, Wilfred","Men","KEN","Kenya","M","Gold",-0.023559,37.906193,21
"Beijing",2008,"Athletics","Athletics","4x100m relay","CARTER, Nesta","Men","JAM","Jamaica","M","Gold",18.109581,-77.297508,30
"Beijing",2008,"Athletics","Athletics","javelin throw","THORKILDSEN, Andreas","Men","NOR","Norway","M","Gold",60.472024,8.468946,29
"Beijing",2008,"Athletics","Athletics","4x100m relay","FRATER, Michael","Men","JAM","Jamaica","M","Gold",18.109581,-77.297508,30
"Beijing",2008,"Athletics","Athletics","heptathlon","DOBRYNSKA, Nataliia","Women","UKR","Ukraine","W","Gold",48.379433,31.16558,79
"Beijing",2008,"Athletics","Athletics","marathon","TOMESCU, Constantina","Women","ROU","Romania","W","Gold",45.943161,24.96676,61
"Beijing",2008,"Athletics","Athletics","200m","BOLT, Usain","Men","JAM","Jamaica","M","Gold",18.109581,-77.297508,30
"Beijing",2008,"Athletics","Athletics","4x100m relay","POLYAKOVA, Evgeniya","Women","RUS","Russia","W","Gold",61.52401,105.318756,335
"Beijing",2008,"Athletics","Athletics","4x400m relay","FELIX, Allyson","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Beijing",2008,"Athletics","Athletics","4x100m relay","POWELL, Asafa","Men","JAM","Jamaica","M","Gold",18.109581,-77.297508,30
"Beijing",2008,"Athletics","Athletics","10000m","BEKELE, Kenenisa","Men","ETH","Ethiopia","M","Gold",9.145,40.489673,14
"Beijing",2008,"Athletics","Athletics","100m hurdles","HARPER, Dawn","Women","USA","United States","W","Gold",37.09024,-95.712891,579
"Beijing",2008,"Athletics","Athletics","5000m","BEKELE, Kenenisa","Men","ETH","Ethiopia","M","Gold",9.145,40.489673,14
"Beijing",2008,"Athletics","Athletics","4x400m relay","NEVILLE, David","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Athletics","Athletics","triple jump","MBANGO ETONE, Francoise","Women","CMR","Cameroon","W","Gold",7.369722,12.354722,2
"Beijing",2008,"Athletics","Athletics","5000m","DIBABA, Tirunesh","Women","ETH","Ethiopia","W","Gold",9.145,40.489673,14
"Beijing",2008,"Athletics","Athletics","decathlon","CLAY, Bryan","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Athletics","Athletics","400m hurdles","TAYLOR, Angelo","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Athletics","Athletics","4x400m relay","MERRITT, LaShawn","Men","USA","United States","M","Gold",37.09024,-95.712891,579
"Beijing",2008,"Athletics","Athletics","800m","JELIMO, Pamela","Women","KEN","Kenya","W","Gold",-0.023559,37.906193,21
"Beijing",2008,"Athletics","Athletics","20km walk","BORCHIN, Valeriy","Men","RUS","Russia","M","Gold",61.52401,105.318756,335
