"City","Year","Sport","Discipline","Event","Athlete","Gender","Country_Code","Country","Event_gender","Medal","latitude","longitude"
"Beijing",2008,"Athletics","Athletics","1500m","LISHCHYNSKA, Iryna","Women","UKR","Ukraine","W","Silver",48.379433,31.16558
"Beijing",2008,"Athletics","Athletics","5000m","BEKELE, Kenenisa","Men","ETH","Ethiopia","M","Gold",9.145,40.489673
"Beijing",2008,"Athletics","Athletics","4x400m relay","ALEXEEV, Denis","Men","RUS","Russia","M","Bronze",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","high jump","RYBAKOV, Yaroslav","Men","RUS","Russia","M","Bronze",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","4x400m relay","NEVILLE, David","Men","USA","United States","M","Gold",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","triple jump","MBANGO ETONE, Francoise","Women","CMR","Cameroon","W","Gold",7.369722,12.354722
"Beijing",2008,"Athletics","Athletics","100m","STEWART, Kerron","Women","JAM","Jamaica","W","Silver",18.109581,-77.297508
"Beijing",2008,"Athletics","Athletics","4x100m relay","ASAHARA, Nobuharu","Men","JPN","Japan","M","Bronze",36.204824,138.252924
"Beijing",2008,"Athletics","Athletics","100m","DIX, Walter","Men","USA","United States","M","Bronze",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","5000m","DIBABA, Tirunesh","Women","ETH","Ethiopia","W","Gold",9.145,40.489673
"Beijing",2008,"Athletics","Athletics","100m hurdles","MCLELLAN, Sally","Women","AUS","Australia","W","Silver",-25.274398,133.775136
"Beijing",2008,"Athletics","Athletics","100m","THOMPSON, Richard","Men","TRI","Trinidad and Tobago","M","Silver",10.691803,-61.222503
"Beijing",2008,"Athletics","Athletics","triple jump","SANDS, Leevan","Men","BAH","Bahamas","M","Bronze",25.03428,-77.39628
"Beijing",2008,"Athletics","Athletics","4x100m relay","MARIEN, Hanna","Women","BEL","Belgium","W","Silver",50.503887,4.469936
"Beijing",2008,"Athletics","Athletics","10000m","ABEYLEGESSE, Elvan","Women","TUR","Turkey","W","Silver",38.963745,35.243322
"Beijing",2008,"Athletics","Athletics","10000m","KOGO, Micah","Men","KEN","Kenya","M","Bronze",-0.023559,37.906193
"Beijing",2008,"Athletics","Athletics","decathlon","CLAY, Bryan","Men","USA","United States","M","Gold",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","discus throw","MALACHOWSKI, Piotr","Men","POL","Poland","M","Silver",51.919438,19.145136
"Beijing",2008,"Athletics","Athletics","400m hurdles","TAYLOR, Angelo","Men","USA","United States","M","Gold",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","4x100m relay","GEVAERT, Kim","Women","BEL","Belgium","W","Silver",50.503887,4.469936
"Beijing",2008,"Athletics","Athletics","4x400m relay","MERRITT, LaShawn","Men","USA","United States","M","Gold",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","shot put","MIKHNEVICH, Natallia","Women","BLR","Belarus","W","Silver",53.709807,27.953389
"Beijing",2008,"Athletics","Athletics","5000m","ABEYLEGESSE, Elvan","Women","TUR","Turkey","W","Silver",38.963745,35.243322
"Beijing",2008,"Athletics","Athletics","400m hurdles","TOSTA, Sheena","Women","USA","United States","W","Silver",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","4x400m relay","WILLIAMS, Andrae","Men","BAH","Bahamas","M","Silver",25.03428,-77.39628
"Beijing",2008,"Athletics","Athletics","4x100m relay","ISMAILA, Halimat","Women","NGR","Nigeria","W","Bronze",9.081999,8.675277
"Beijing",2008,"Athletics","Athletics","heptathlon","CHERNOVA, Tatiana","Women","RUS","Russia","W","Bronze",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","20km race walk","RIGAUDO, Elisa","Women","ITA","Italy","W","Bronze",41.87194,12.56738
"Beijing",2008,"Athletics","Athletics","decathlon","SUAREZ, Leonel","Men","CUB","Cuba","M","Bronze",21.521757,-77.781167
"Beijing",2008,"Athletics","Athletics","20km walk","TALLENT, Jared","Men","AUS","Australia","M","Bronze",-25.274398,133.775136
"Beijing",2008,"Athletics","Athletics","4x400m relay","MATHIEU, Michael","Men","BAH","Bahamas","M","Silver",25.03428,-77.39628
"Beijing",2008,"Athletics","Athletics","800m","JELIMO, Pamela","Women","KEN","Kenya","W","Gold",-0.023559,37.906193
"Beijing",2008,"Athletics","Athletics","4x100m relay","SUETSUGU, Shingo","Men","JPN","Japan","M","Bronze",36.204824,138.252924
"Beijing",2008,"Athletics","Athletics","20km walk","BORCHIN, Valeriy","Men","RUS","Russia","M","Gold",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","long jump","MAGGI, Maurren Higa","Women","BRA","Brazil","W","Gold",-14.235004,-51.92528
"Beijing",2008,"Athletics","Athletics","400m","WARINER, Jeremy","Men","USA","United States","M","Silver",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","200m","STEWART, Kerron","Women","JAM","Jamaica","W","Bronze",18.109581,-77.297508
"Beijing",2008,"Athletics","Athletics","400m","RICHARDS, Sanya","Women","USA","United States","W","Bronze",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","5000m","DEFAR, Meseret","Women","ETH","Ethiopia","W","Bronze",9.145,40.489673
"Beijing",2008,"Athletics","Athletics","3000m steeplechase","GALKINA-SAMITOVA, Gulnara","Women","RUS","Russia","W","Gold",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","long jump","SALADINO ARANDA, Irving Jahir","Men","PAN","Panama","M","Gold",8.537981,-80.782127
"Beijing",2008,"Athletics","Athletics","shot put","OSTAPCHUK, Nadzeya","Women","BLR","Belarus","W","Bronze",53.709807,27.953389
"Beijing",2008,"Athletics","Athletics","4x400m relay","DYLDIN, Maksim","Men","RUS","Russia","M","Bronze",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","800m","BUSIENEI, Janeth Jepkosgei","Women","KEN","Kenya","W","Silver",-0.023559,37.906193
"Beijing",2008,"Athletics","Athletics","1500m","WILLIS, Nicholas","Men","NZL","New Zealand","M","Silver",-40.900557,174.885971
"Beijing",2008,"Athletics","Athletics","100m hurdles","LOPES-SCHLIEP, Priscilla","Women","CAN","Canada","W","Bronze",56.130366,-106.346771
"Beijing",2008,"Athletics","Athletics","100m","BOLT, Usain","Men","JAM","Jamaica","M","Gold",18.109581,-77.297508
"Beijing",2008,"Athletics","Athletics","4x100m relay","OUEDRAOGO, Elodie","Women","BEL","Belgium","W","Silver",50.503887,4.469936
"Beijing",2008,"Athletics","Athletics","4x100m relay","IDOKO, Franca","Women","NGR","Nigeria","W","Bronze",9.081999,8.675277
"Beijing",2008,"Athletics","Athletics","marathon","WANSIRU, Samuel Kamau","Men","KEN","Kenya","M","Gold",-0.023559,37.906193
"Beijing",2008,"Athletics","Athletics","4x400m relay","FIROVA, Tatiana","Women","RUS","Russia","W","Silver",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","4x100m relay","BLEDMAN, Keston","Men","TRI","Trinidad and Tobago","M","Silver",10.691803,-61.222503
"Beijing",2008,"Athletics","Athletics","high jump","HELLEBAUT, Tia","Women","BEL","Belgium","W","Gold",50.503887,4.469936
"Beijing",2008,"Athletics","Athletics","4x400m relay","GUSHCHINA, Yulia","Women","RUS","Russia","W","Silver",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","triple jump","EVORA, Nelson","Men","POR","Portugal","M","Gold",39.399872,-8.224454
"Beijing",2008,"Athletics","Athletics","800m","ISMAIL, Ismail Ahmed","Men","SUD","Sudan","M","Silver",12.862807,30.217636
"Beijing",2008,"Athletics","Athletics","pole vault","HOOKER, Steve","Men","AUS","Australia","M","Gold",-25.274398,133.775136
"Beijing",2008,"Athletics","Athletics","3000m steeplechase","MATEELONG, Richard Kipkemboi","Men","KEN","Kenya","M","Bronze",-0.023559,37.906193
"Beijing",2008,"Athletics","Athletics","1500m","BAALA, Mehdi","Men","FRA","France","M","Bronze",46.227638,2.213749
"Beijing",2008,"Athletics","Athletics","4x400m relay","LITVINOVA, Liudmila","Women","RUS","Russia","W","Silver",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","200m","FELIX, Allyson","Women","USA","United States","W","Silver",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","javelin throw","SPOTAKOVA, Barbora","Women","CZE","Czech Republic","W","Gold",49.817492,15.472962
"Beijing",2008,"Athletics","Athletics","3000m steeplechase","KIPRUTO, Brimin Kiprop","Men","KEN","Kenya","M","Gold",-0.023559,37.906193
"Beijing",2008,"Athletics","Athletics","110m hurdles","ROBLES, Dayron","Men","CUB","Cuba","M","Gold",21.521757,-77.781167
"Beijing",2008,"Athletics","Athletics","javelin throw","ABAKUMOVA, Maria","Women","RUS","Russia","W","Silver",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","400m hurdles","JACKSON, Bershawn","Men","USA","United States","M","Bronze",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","high jump","MASON, Germaine","Men","GBR","United Kingdom","M","Silver",55.378051,-3.435973
"Beijing",2008,"Athletics","Athletics","long jump","MOKOENA, Khotso","Men","RSA","South Africa","M","Silver",-30.559482,22.937506
"Beijing",2008,"Athletics","Athletics","pole vault","LUKYANENKO, Evgeny","Men","RUS","Russia","M","Silver",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","4x100m relay","BURNS, Marc","Men","TRI","Trinidad and Tobago","M","Silver",10.691803,-61.222503
"Beijing",2008,"Athletics","Athletics","high jump","SILNOV, Andrey","Men","RUS","Russia","M","Gold",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","3000m steeplechase","JEPKORIR, Eunice","Women","KEN","Kenya","W","Silver",-0.023559,37.906193
"Beijing",2008,"Athletics","Athletics","hammer throw","MIANKOVA, Aksana","Women","BLR","Belarus","W","Gold",53.709807,27.953389
"Beijing",2008,"Athletics","Athletics","4x400m relay","WINEBERG, Mary","Women","USA","United States","W","Gold",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","110m hurdles","PAYNE, David","Men","USA","United States","M","Silver",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","5000m","SOI, Edwin Cheruiyot","Men","KEN","Kenya","M","Bronze",-0.023559,37.906193
"Beijing",2008,"Athletics","Athletics","20km race walk","KANISKINA, Olga","Women","RUS","Russia","W","Gold",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","hammer throw","DEVYATOVSKIY, Vadim","Men","BLR","Belarus","M","Silver",53.709807,27.953389
"Beijing",2008,"Athletics","Athletics","800m","BENHASSI, Hasna","Women","MAR","Morocco","W","Bronze",31.791702,-7.09262
"Beijing",2008,"Athletics","Athletics","marathon","NDEREBA, Catherine","Women","KEN","Kenya","W","Silver",-0.023559,37.906193
"Beijing",2008,"Athletics","Athletics","long jump","OKAGBARE, Blessing","Women","NGR","Nigeria","W","Bronze",9.081999,8.675277
"Beijing",2008,"Athletics","Athletics","3000m steeplechase","VOLKOVA, Ekaterina","Women","RUS","Russia","W","Bronze",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","hammer throw","ZHANG, Wenxiu","Women","CHN","China","W","Bronze",35.86166,104.195397
"Beijing",2008,"Athletics","Athletics","discus throw","KANTER, Gerd","Men","EST","Estonia","M","Gold",58.595272,25.013607
"Beijing",2008,"Athletics","Athletics","shot put","MAJEWSKI, Tomasz","Men","POL","Poland","M","Gold",51.919438,19.145136
"Beijing",2008,"Athletics","Athletics","50km walk","NIZHEGORODOV, Denis","Men","RUS","Russia","M","Bronze",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","shot put","CANTWELL, Christian","Men","USA","United States","M","Silver",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","marathon","ZHOU, Chunxiu","Women","CHN","China","W","Bronze",35.86166,104.195397
"Beijing",2008,"Athletics","Athletics","pole vault","STUCZYNSKI, Jennifer","Women","USA","United States","W","Silver",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","4x400m relay","KOKORIN, Anton","Men","RUS","Russia","M","Bronze",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","10000m","SIHINE, Sileshi","Men","ETH","Ethiopia","M","Silver",9.145,40.489673
"Beijing",2008,"Athletics","Athletics","4x100m relay","BORLEE, Olivia","Women","BEL","Belgium","W","Silver",50.503887,4.469936
"Beijing",2008,"Athletics","Athletics","hammer throw","KOZMUS, Primoz","Men","SLO","Slovenia","M","Gold",46.151241,14.995463
"Beijing",2008,"Athletics","Athletics","4x100m relay","CHERMOSHANSKAYA, Yuliya","Women","RUS","Russia","W","Gold",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","400m","OHURUOGU, Christine","Women","GBR","United Kingdom","W","Gold",55.378051,-3.435973
"Beijing",2008,"Athletics","Athletics","4x100m relay","FEDORIVA, Aleksandra","Women","RUS","Russia","W","Gold",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","4x400m relay","WHYTE, Rosemarie","Women","JAM","Jamaica","W","Bronze",18.109581,-77.297508
"Beijing",2008,"Athletics","Athletics","4x100m relay","KEMASUODE, Gloria","Women","NGR","Nigeria","W","Bronze",9.081999,8.675277
"Beijing",2008,"Athletics","Athletics","javelin throw","PITKAMAKI, Tero","Men","FIN","Finland","M","Bronze",61.92411,25.748151
"Beijing",2008,"Athletics","Athletics","shot put","VILI, Valerie","Women","NZL","New Zealand","W","Gold",-40.900557,174.885971
"Beijing",2008,"Athletics","Athletics","javelin throw","OBERGFOLL, Christina","Women","GER","Germany","W","Bronze",51.165691,10.451526
"Beijing",2008,"Athletics","Athletics","10000m","DIBABA, Tirunesh","Women","ETH","Ethiopia","W","Gold",9.145,40.489673
"Beijing",2008,"Athletics","Athletics","200m","DIX, Walter","Men","USA","United States","M","Bronze",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","pole vault","ISINBAEVA, Elena","Women","RUS","Russia","W","Gold",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","100m","FRASER, Shelly-ann","Women","JAM","Jamaica","W","Gold",18.109581,-77.297508
"Beijing",2008,"Athletics","Athletics","4x400m relay","BAIN, Andretti","Men","BAH","Bahamas","M","Silver",25.03428,-77.39628
"Beijing",2008,"Athletics","Athletics","110m hurdles","OLIVER, David","Men","USA","United States","M","Bronze",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","1500m","LANGAT, Nancy jebet","Women","KEN","Kenya","W","Gold",-0.023559,37.906193
"Beijing",2008,"Athletics","Athletics","20km walk","PEREZ, Jefferson","Men","ECU","Ecuador","M","Silver",-1.831239,-78.183406
"Beijing",2008,"Athletics","Athletics","400m","WILLIAMS, Shericka","Women","JAM","Jamaica","W","Silver",18.109581,-77.297508
"Beijing",2008,"Athletics","Athletics","400m","NEVILLE, David","Men","USA","United States","M","Bronze",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","400m","MERRITT, LaShawn","Men","USA","United States","M","Gold",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","4x100m relay","THOMPSON, Richard","Men","TRI","Trinidad and Tobago","M","Silver",10.691803,-61.222503
"Beijing",2008,"Athletics","Athletics","heptathlon","FOUNTAIN, Hyleas","Women","USA","United States","W","Silver",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","decathlon","KRAUCHANKA, Andrei","Men","BLR","Belarus","M","Silver",53.709807,27.953389
"Beijing",2008,"Athletics","Athletics","50km walk","SCHWAZER, Alex","Men","ITA","Italy","M","Gold",41.87194,12.56738
"Beijing",2008,"Athletics","Athletics","4x400m relay","WILLIAMS, Shericka","Women","JAM","Jamaica","W","Bronze",18.109581,-77.297508
"Beijing",2008,"Athletics","Athletics","marathon","KEBEDE, Tsegay","Men","ETH","Ethiopia","M","Bronze",9.145,40.489673
"Beijing",2008,"Athletics","Athletics","5000m","KIPCHOGE, Eliud","Men","KEN","Kenya","M","Silver",-0.023559,37.906193
"Beijing",2008,"Athletics","Athletics","4x100m relay","TSUKAHARA, Naoki","Men","JPN","Japan","M","Bronze",36.204824,138.252924
"Beijing",2008,"Athletics","Athletics","long jump","CAMEJO, Ibrahim","Men","CUB","Cuba","M","Bronze",21.521757,-77.781167
"Beijing",2008,"Athletics","Athletics","pole vault","FEOFANOVA, Svetlana","Women","RUS","Russia","W","Bronze",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","shot put","MIKHNEVICH, Andrei","Men","BLR","Belarus","M","Bronze",53.709807,27.953389
"Beijing",2008,"Athletics","Athletics","4x400m relay","RICHARDS, Sanya","Women","USA","United States","W","Gold",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","triple jump","DEVETZI, Hrysopiyi","Women","GRE","Greece","W","Bronze",39.074208,21.824312
"Beijing",2008,"Athletics","Athletics","discus throw","BROWN TRAFTON, Stephanie","Women","USA","United States","W","Gold",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","pole vault","YURCHENKO, Denys","Men","UKR","Ukraine","M","Bronze",48.379433,31.16558
"Beijing",2008,"Athletics","Athletics","3000m steeplechase","MEKHISSI-B., Mahiedine","Men","FRA","France","M","Silver",46.227638,2.213749
"Beijing",2008,"Athletics","Athletics","200m","CRAWFORD, Shawn","Men","USA","United States","M","Silver",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","4x400m relay","BROWN, Christopher","Men","BAH","Bahamas","M","Silver",25.03428,-77.39628
"Beijing",2008,"Athletics","Athletics","high jump","CHICHEROVA, Anna","Women","RUS","Russia","W","Bronze",61.52401,105.318756
"Beijing",2008,"Athletics","Athletics","1500m","KIPROP, Asbel Kipruto","Men","KEN","Kenya","M","Gold",-0.023559,37.906193
"Beijing",2008,"Athletics","Athletics","4x100m relay","TAKAHIRA, Shinji","Men","JPN","Japan","M","Bronze",36.204824,138.252924
"Beijing",2008,"Athletics","Athletics","discus throw","ALEKNA, Virgilijus","Men","LTU","Lithuania","M","Bronze",55.169438,23.881275
"Beijing",2008,"Athletics","Athletics","20km race walk","PLATZER, Kjersti Tysse","Women","NOR","Norway","W","Silver",60.472024,8.468946
"Beijing",2008,"Athletics","Athletics","high jump","VLASIC, Blanka","Women","CRO","Croatia","W","Silver",45.1,15.2
"Beijing",2008,"Athletics","Athletics","marathon","GHARIB, Jaouad","Men","MAR","Morocco","M","Silver",31.791702,-7.09262
"Beijing",2008,"Athletics","Athletics","4x400m relay","WARINER, Jeremy","Men","USA","United States","M","Gold",37.09024,-95.712891
"Beijing",2008,"Athletics","Athletics","4x400m relay","FROLOV, Vladislav","Men","RUS","Russia","M","Bronze",61.52401,105.318756
